"StichtagDatJahr","AlterV05Cd","AlterV05Lang","PLZ","AnzBestWir"
2019,90,"90- bis 94-Jährige","8049",281
2019,90,"90- bis 94-Jährige","8050",226
2019,90,"90- bis 94-Jährige","8051",222
2019,90,"90- bis 94-Jährige","8052",115
2019,90,"90- bis 94-Jährige","8053",186
2019,90,"90- bis 94-Jährige","8055",241
2019,90,"90- bis 94-Jährige","8057",143
2019,90,"90- bis 94-Jährige","8064",49
2019,95,"95- bis 99-Jährige","8001",17
2019,95,"95- bis 99-Jährige","8002",26
2019,95,"95- bis 99-Jährige","8003",28
2019,95,"95- bis 99-Jährige","8004",32
2019,95,"95- bis 99-Jährige","8005",13
2019,95,"95- bis 99-Jährige","8006",40
2019,95,"95- bis 99-Jährige","8008",45
2019,95,"95- bis 99-Jährige","8032",63
2019,95,"95- bis 99-Jährige","8037",42
2019,95,"95- bis 99-Jährige","8038",85
2019,95,"95- bis 99-Jährige","8041",13
2019,95,"95- bis 99-Jährige","8044",21
2019,95,"95- bis 99-Jährige","8045",26
2019,95,"95- bis 99-Jährige","8046",18
2019,95,"95- bis 99-Jährige","8047",57
2019,95,"95- bis 99-Jährige","8048",45
2019,95,"95- bis 99-Jährige","8049",83
2019,95,"95- bis 99-Jährige","8050",61
2019,95,"95- bis 99-Jährige","8051",52
2019,95,"95- bis 99-Jährige","8052",7
2019,95,"95- bis 99-Jährige","8053",61
2019,95,"95- bis 99-Jährige","8055",76
2019,95,"95- bis 99-Jährige","8057",52
2019,95,"95- bis 99-Jährige","8064",7
2019,100,"100-Jährige und Ältere","8001",1
2019,100,"100-Jährige und Ältere","8002",2
2019,100,"100-Jährige und Ältere","8003",2
2019,100,"100-Jährige und Ältere","8004",5
2019,100,"100-Jährige und Ältere","8005",1
2019,100,"100-Jährige und Ältere","8006",6
2019,100,"100-Jährige und Ältere","8008",4
2019,100,"100-Jährige und Ältere","8032",9
2019,100,"100-Jährige und Ältere","8037",10
2019,100,"100-Jährige und Ältere","8038",9
2019,100,"100-Jährige und Ältere","8041",1
2019,100,"100-Jährige und Ältere","8044",1
2019,100,"100-Jährige und Ältere","8046",1
2019,100,"100-Jährige und Ältere","8047",5
2019,100,"100-Jährige und Ältere","8048",2
2019,100,"100-Jährige und Ältere","8049",11
2019,100,"100-Jährige und Ältere","8050",1
2019,100,"100-Jährige und Ältere","8051",6
2019,100,"100-Jährige und Ältere","8053",7
2019,100,"100-Jährige und Ältere","8055",12
2019,100,"100-Jährige und Ältere","8057",6
2020,0,"0- bis 4-Jährige","8001",146
2020,0,"0- bis 4-Jährige","8002",615
2020,0,"0- bis 4-Jährige","8003",1099
2020,0,"0- bis 4-Jährige","8004",1031
2020,0,"0- bis 4-Jährige","8005",700
2020,0,"0- bis 4-Jährige","8006",960
2020,0,"0- bis 4-Jährige","8008",822
2020,0,"0- bis 4-Jährige","8032",882
2020,0,"0- bis 4-Jährige","8037",895
2020,0,"0- bis 4-Jährige","8038",1048
2020,0,"0- bis 4-Jährige","8041",613
2020,0,"0- bis 4-Jährige","8044",496
2020,0,"0- bis 4-Jährige","8045",577
2020,0,"0- bis 4-Jährige","8046",1481
2020,0,"0- bis 4-Jährige","8047",1388
2020,0,"0- bis 4-Jährige","8048",1617
2020,0,"0- bis 4-Jährige","8049",1331
2020,0,"0- bis 4-Jährige","8050",1634
2020,0,"0- bis 4-Jährige","8051",1291
2020,0,"0- bis 4-Jährige","8052",1194
2020,0,"0- bis 4-Jährige","8053",554
2020,0,"0- bis 4-Jährige","8055",1093
2020,0,"0- bis 4-Jährige","8057",1265
2020,0,"0- bis 4-Jährige","8064",163
2020,5,"5- bis 9-Jährige","8001",133
2020,5,"5- bis 9-Jährige","8002",467
2020,5,"5- bis 9-Jährige","8003",811
2020,5,"5- bis 9-Jährige","8004",724
2020,5,"5- bis 9-Jährige","8005",495
2020,5,"5- bis 9-Jährige","8006",755
2020,5,"5- bis 9-Jährige","8008",602
2020,5,"5- bis 9-Jährige","8032",797
2020,5,"5- bis 9-Jährige","8037",620
2020,5,"5- bis 9-Jährige","8038",921
2020,5,"5- bis 9-Jährige","8041",554
2020,5,"5- bis 9-Jährige","8044",504
2020,5,"5- bis 9-Jährige","8045",607
2020,5,"5- bis 9-Jährige","8046",1593
2020,5,"5- bis 9-Jährige","8047",1126
2020,5,"5- bis 9-Jährige","8048",1164
2020,5,"5- bis 9-Jährige","8049",1242
2020,5,"5- bis 9-Jährige","8050",1460
2020,5,"5- bis 9-Jährige","8051",1138
2020,5,"5- bis 9-Jährige","8052",1129
2020,5,"5- bis 9-Jährige","8053",563
2020,5,"5- bis 9-Jährige","8055",1277
2020,5,"5- bis 9-Jährige","8057",1099
2020,5,"5- bis 9-Jährige","8064",190
2020,10,"10- bis 14-Jährige","8001",133
2020,10,"10- bis 14-Jährige","8002",373
2020,10,"10- bis 14-Jährige","8003",607
2020,10,"10- bis 14-Jährige","8004",575
2020,10,"10- bis 14-Jährige","8005",411
2020,10,"10- bis 14-Jährige","8006",673
2020,10,"10- bis 14-Jährige","8008",500
2020,10,"10- bis 14-Jährige","8032",718
2020,10,"10- bis 14-Jährige","8037",501
2020,10,"10- bis 14-Jährige","8038",686
2020,10,"10- bis 14-Jährige","8041",445
2020,10,"10- bis 14-Jährige","8044",477
2020,10,"10- bis 14-Jährige","8045",533
2020,10,"10- bis 14-Jährige","8046",1292
2020,10,"10- bis 14-Jährige","8047",788
2020,10,"10- bis 14-Jährige","8048",1026
2020,10,"10- bis 14-Jährige","8049",1002
2020,10,"10- bis 14-Jährige","8050",1301
2020,10,"10- bis 14-Jährige","8051",942
2020,10,"10- bis 14-Jährige","8052",881
2020,10,"10- bis 14-Jährige","8053",567
2020,10,"10- bis 14-Jährige","8055",1158
2020,10,"10- bis 14-Jährige","8057",909
2020,10,"10- bis 14-Jährige","8064",216
2020,15,"15- bis 19-Jährige","8001",148
2020,15,"15- bis 19-Jährige","8002",309
2020,15,"15- bis 19-Jährige","8003",527
2020,15,"15- bis 19-Jährige","8004",548
2020,15,"15- bis 19-Jährige","8005",354
2020,15,"15- bis 19-Jährige","8006",606
2020,15,"15- bis 19-Jährige","8008",574
2020,15,"15- bis 19-Jährige","8032",663
2020,15,"15- bis 19-Jährige","8037",419
2020,15,"15- bis 19-Jährige","8038",630
2020,15,"15- bis 19-Jährige","8041",411
2020,15,"15- bis 19-Jährige","8044",336
2020,15,"15- bis 19-Jährige","8045",460
2020,15,"15- bis 19-Jährige","8046",1163
2020,15,"15- bis 19-Jährige","8047",578
2020,15,"15- bis 19-Jährige","8048",964
2020,15,"15- bis 19-Jährige","8049",920
2020,15,"15- bis 19-Jährige","8050",1272
2020,15,"15- bis 19-Jährige","8051",975
2020,15,"15- bis 19-Jährige","8052",847
2020,15,"15- bis 19-Jährige","8053",446
2020,15,"15- bis 19-Jährige","8055",801
2020,15,"15- bis 19-Jährige","8057",844
2020,15,"15- bis 19-Jährige","8064",195
2020,20,"20- bis 24-Jährige","8001",452
2020,20,"20- bis 24-Jährige","8002",384
2020,20,"20- bis 24-Jährige","8003",934
2020,20,"20- bis 24-Jährige","8004",1711
2020,20,"20- bis 24-Jährige","8005",660
2020,20,"20- bis 24-Jährige","8006",1378
2020,20,"20- bis 24-Jährige","8008",817
2020,20,"20- bis 24-Jährige","8032",1043
2020,20,"20- bis 24-Jährige","8037",731
2020,20,"20- bis 24-Jährige","8038",828
2020,20,"20- bis 24-Jährige","8041",407
2020,20,"20- bis 24-Jährige","8044",474
2020,20,"20- bis 24-Jährige","8045",710
2020,20,"20- bis 24-Jährige","8046",2204
2020,20,"20- bis 24-Jährige","8047",915
2020,20,"20- bis 24-Jährige","8048",1682
2020,20,"20- bis 24-Jährige","8049",1655
2020,20,"20- bis 24-Jährige","8050",2206
2020,20,"20- bis 24-Jährige","8051",1957
2020,20,"20- bis 24-Jährige","8052",1641
2020,20,"20- bis 24-Jährige","8053",537
2020,20,"20- bis 24-Jährige","8055",863
2020,20,"20- bis 24-Jährige","8057",1880
2020,20,"20- bis 24-Jährige","8064",355
2020,20,"20- bis 24-Jährige","8125",1
2020,20,"20- bis 24-Jährige","8152",3
2020,25,"25- bis 29-Jährige","8001",703
2020,25,"25- bis 29-Jährige","8002",1014
2020,25,"25- bis 29-Jährige","8003",2775
2020,25,"25- bis 29-Jährige","8004",4197
2020,25,"25- bis 29-Jährige","8005",1945
2020,25,"25- bis 29-Jährige","8006",2059
2020,25,"25- bis 29-Jährige","8008",1598
2020,25,"25- bis 29-Jährige","8032",1577
2020,25,"25- bis 29-Jährige","8037",1755
2020,25,"25- bis 29-Jährige","8038",1349
2020,25,"25- bis 29-Jährige","8041",595
2020,25,"25- bis 29-Jährige","8044",510
2020,25,"25- bis 29-Jährige","8045",1163
2020,25,"25- bis 29-Jährige","8046",2330
2020,25,"25- bis 29-Jährige","8047",1666
2020,25,"25- bis 29-Jährige","8048",3106
2020,25,"25- bis 29-Jährige","8049",1801
2020,25,"25- bis 29-Jährige","8050",3773
2020,25,"25- bis 29-Jährige","8051",2473
2020,25,"25- bis 29-Jährige","8052",1903
2020,25,"25- bis 29-Jährige","8053",563
2020,25,"25- bis 29-Jährige","8055",1380
2020,25,"25- bis 29-Jährige","8057",2722
2020,25,"25- bis 29-Jährige","8064",320
2020,25,"25- bis 29-Jährige","8125",1
2020,25,"25- bis 29-Jährige","8152",2
2020,30,"30- bis 34-Jährige","8001",638
2020,30,"30- bis 34-Jährige","8002",1256
2020,30,"30- bis 34-Jährige","8003",3549
2020,30,"30- bis 34-Jährige","8004",4478
2020,30,"30- bis 34-Jährige","8005",2631
2020,30,"30- bis 34-Jährige","8006",2400
2020,30,"30- bis 34-Jährige","8008",2044
2020,30,"30- bis 34-Jährige","8032",1818
2020,30,"30- bis 34-Jährige","8037",2241
2020,30,"30- bis 34-Jährige","8038",1780
2020,30,"30- bis 34-Jährige","8041",774
2020,30,"30- bis 34-Jährige","8044",629
2020,30,"30- bis 34-Jährige","8045",1276
2020,30,"30- bis 34-Jährige","8046",2334
2020,30,"30- bis 34-Jährige","8047",2234
2020,30,"30- bis 34-Jährige","8048",3711
2020,30,"30- bis 34-Jährige","8049",1984
2020,30,"30- bis 34-Jährige","8050",3724
2020,30,"30- bis 34-Jährige","8051",2330
2020,30,"30- bis 34-Jährige","8052",2038
2020,30,"30- bis 34-Jährige","8053",691
2020,30,"30- bis 34-Jährige","8055",1977
2020,30,"30- bis 34-Jährige","8057",2526
2020,30,"30- bis 34-Jährige","8064",310
2020,30,"30- bis 34-Jährige","8142",2
2020,35,"35- bis 39-Jährige","8001",511
2020,35,"35- bis 39-Jährige","8002",1094
2020,35,"35- bis 39-Jährige","8003",2635
2020,35,"35- bis 39-Jährige","8004",3304
2020,35,"35- bis 39-Jährige","8005",1945
2020,35,"35- bis 39-Jährige","8006",1880
2020,35,"35- bis 39-Jährige","8008",1821
2020,35,"35- bis 39-Jährige","8032",1672
2020,35,"35- bis 39-Jährige","8037",1967
2020,35,"35- bis 39-Jährige","8038",1762
2020,35,"35- bis 39-Jährige","8041",840
2020,35,"35- bis 39-Jährige","8044",659
2020,35,"35- bis 39-Jährige","8045",1100
2020,35,"35- bis 39-Jährige","8046",2115
2020,35,"35- bis 39-Jährige","8047",2197
2020,35,"35- bis 39-Jährige","8048",3122
2020,35,"35- bis 39-Jährige","8049",2188
2020,35,"35- bis 39-Jährige","8050",3016
2020,35,"35- bis 39-Jährige","8051",1905
2020,35,"35- bis 39-Jährige","8052",1790
2020,35,"35- bis 39-Jährige","8053",811
2020,35,"35- bis 39-Jährige","8055",1766
2020,35,"35- bis 39-Jährige","8057",2122
2020,35,"35- bis 39-Jährige","8064",304
2020,35,"35- bis 39-Jährige","8125",1
2020,35,"35- bis 39-Jährige","8143",1
2020,40,"40- bis 44-Jährige","8001",413
2020,40,"40- bis 44-Jährige","8002",844
2020,40,"40- bis 44-Jährige","8003",1898
2020,40,"40- bis 44-Jährige","8004",2508
2020,40,"40- bis 44-Jährige","8005",1547
2020,40,"40- bis 44-Jährige","8006",1603
2020,40,"40- bis 44-Jährige","8008",1516
2020,40,"40- bis 44-Jährige","8032",1488
2020,40,"40- bis 44-Jährige","8037",1559
2020,40,"40- bis 44-Jährige","8038",1522
2020,40,"40- bis 44-Jährige","8041",631
2020,40,"40- bis 44-Jährige","8044",766
2020,40,"40- bis 44-Jährige","8045",936
2020,40,"40- bis 44-Jährige","8046",2061
2020,40,"40- bis 44-Jährige","8047",1882
2020,40,"40- bis 44-Jährige","8048",2479
2020,40,"40- bis 44-Jährige","8049",1906
2020,40,"40- bis 44-Jährige","8050",2458
2020,40,"40- bis 44-Jährige","8051",1718
2020,40,"40- bis 44-Jährige","8052",1672
2020,40,"40- bis 44-Jährige","8053",830
2020,40,"40- bis 44-Jährige","8055",1884
2020,40,"40- bis 44-Jährige","8057",1749
2020,40,"40- bis 44-Jährige","8064",269
2020,45,"45- bis 49-Jährige","8001",337
2020,45,"45- bis 49-Jährige","8002",691
2020,45,"45- bis 49-Jährige","8003",1380
2020,45,"45- bis 49-Jährige","8004",1999
2020,45,"45- bis 49-Jährige","8005",1234
2020,45,"45- bis 49-Jährige","8006",1336
2020,45,"45- bis 49-Jährige","8008",1365
2020,45,"45- bis 49-Jährige","8032",1344
2020,45,"45- bis 49-Jährige","8037",1160
2020,45,"45- bis 49-Jährige","8038",1215
2020,45,"45- bis 49-Jährige","8041",495
2020,45,"45- bis 49-Jährige","8044",676
2020,45,"45- bis 49-Jährige","8045",833
2020,45,"45- bis 49-Jährige","8046",1767
2020,45,"45- bis 49-Jährige","8047",1471
2020,45,"45- bis 49-Jährige","8048",2014
2020,45,"45- bis 49-Jährige","8049",1683
2020,45,"45- bis 49-Jährige","8050",1991
2020,45,"45- bis 49-Jährige","8051",1420
2020,45,"45- bis 49-Jährige","8052",1382
2020,45,"45- bis 49-Jährige","8053",811
2020,45,"45- bis 49-Jährige","8055",1627
2020,45,"45- bis 49-Jährige","8057",1501
2020,45,"45- bis 49-Jährige","8064",255
2020,50,"50- bis 54-Jährige","8001",408
2020,50,"50- bis 54-Jährige","8002",650
2020,50,"50- bis 54-Jährige","8003",1197
2020,50,"50- bis 54-Jährige","8004",1851
2020,50,"50- bis 54-Jährige","8005",1142
2020,50,"50- bis 54-Jährige","8006",1297
2020,50,"50- bis 54-Jährige","8008",1256
2020,50,"50- bis 54-Jährige","8032",1369
2020,50,"50- bis 54-Jährige","8037",1074
2020,50,"50- bis 54-Jährige","8038",1134
2020,50,"50- bis 54-Jährige","8041",474
2020,50,"50- bis 54-Jährige","8044",690
2020,50,"50- bis 54-Jährige","8045",730
2020,50,"50- bis 54-Jährige","8046",1593
2020,50,"50- bis 54-Jährige","8047",1243
2020,50,"50- bis 54-Jährige","8048",1812
2020,50,"50- bis 54-Jährige","8049",1594
2020,50,"50- bis 54-Jährige","8050",1736
2020,50,"50- bis 54-Jährige","8051",1392
2020,50,"50- bis 54-Jährige","8052",1330
2020,50,"50- bis 54-Jährige","8053",767
2020,50,"50- bis 54-Jährige","8055",1373
2020,50,"50- bis 54-Jährige","8057",1366
2020,50,"50- bis 54-Jährige","8064",254
2020,50,"50- bis 54-Jährige","8143",3
2020,50,"50- bis 54-Jährige","8152",1
2020,55,"55- bis 59-Jährige","8001",400
2020,55,"55- bis 59-Jährige","8002",510
2020,55,"55- bis 59-Jährige","8003",1001
2020,55,"55- bis 59-Jährige","8004",1482
2020,55,"55- bis 59-Jährige","8005",919
2020,55,"55- bis 59-Jährige","8006",1035
2020,55,"55- bis 59-Jährige","8008",1075
2020,55,"55- bis 59-Jährige","8032",1161
2020,55,"55- bis 59-Jährige","8037",937
2020,55,"55- bis 59-Jährige","8038",1001
2020,55,"55- bis 59-Jährige","8041",385
2020,55,"55- bis 59-Jährige","8044",582
2020,55,"55- bis 59-Jährige","8045",625
2020,55,"55- bis 59-Jährige","8046",1517
2020,55,"55- bis 59-Jährige","8047",1097
2020,55,"55- bis 59-Jährige","8048",1802
2020,55,"55- bis 59-Jährige","8049",1404
2020,55,"55- bis 59-Jährige","8050",1527
2020,55,"55- bis 59-Jährige","8051",1327
2020,55,"55- bis 59-Jährige","8052",1212
2020,55,"55- bis 59-Jährige","8053",710
2020,55,"55- bis 59-Jährige","8055",1110
2020,55,"55- bis 59-Jährige","8057",1247
2020,55,"55- bis 59-Jährige","8064",169
2020,55,"55- bis 59-Jährige","8125",1
2020,55,"55- bis 59-Jährige","8134",1
2020,55,"55- bis 59-Jährige","8143",2
2020,55,"55- bis 59-Jährige","8152",2
2020,55,"55- bis 59-Jährige","9999",1
2020,60,"60- bis 64-Jährige","8001",339
2020,60,"60- bis 64-Jährige","8002",361
2020,60,"60- bis 64-Jährige","8003",821
2020,60,"60- bis 64-Jährige","8004",1123
2020,60,"60- bis 64-Jährige","8005",643
2020,60,"60- bis 64-Jährige","8006",792
2020,60,"60- bis 64-Jährige","8008",868
2020,60,"60- bis 64-Jährige","8032",904
2020,60,"60- bis 64-Jährige","8037",735
2020,60,"60- bis 64-Jährige","8038",854
2020,60,"60- bis 64-Jährige","8041",289
2020,60,"60- bis 64-Jährige","8044",470
2020,60,"60- bis 64-Jährige","8045",480
2020,60,"60- bis 64-Jährige","8046",1198
2020,60,"60- bis 64-Jährige","8047",933
2020,60,"60- bis 64-Jährige","8048",1370
2020,60,"60- bis 64-Jährige","8049",1173
2020,60,"60- bis 64-Jährige","8050",1112
2020,60,"60- bis 64-Jährige","8051",1132
2020,60,"60- bis 64-Jährige","8052",917
2020,60,"60- bis 64-Jährige","8053",570
2020,60,"60- bis 64-Jährige","8055",920
2020,60,"60- bis 64-Jährige","8057",906
2020,60,"60- bis 64-Jährige","8063",1
2020,60,"60- bis 64-Jährige","8064",150
2020,60,"60- bis 64-Jährige","8134",1
2020,60,"60- bis 64-Jährige","8152",1
2020,65,"65- bis 69-Jährige","8001",284
2020,65,"65- bis 69-Jährige","8002",259
2020,65,"65- bis 69-Jährige","8003",609
2020,65,"65- bis 69-Jährige","8004",828
2020,65,"65- bis 69-Jährige","8005",409
2020,65,"65- bis 69-Jährige","8006",664
2020,65,"65- bis 69-Jährige","8008",719
2020,65,"65- bis 69-Jährige","8032",825
2020,65,"65- bis 69-Jährige","8037",532
2020,65,"65- bis 69-Jährige","8038",652
2020,65,"65- bis 69-Jährige","8041",282
2020,65,"65- bis 69-Jährige","8044",415
2020,65,"65- bis 69-Jährige","8045",351
2020,65,"65- bis 69-Jährige","8046",989
2020,65,"65- bis 69-Jährige","8047",807
2020,65,"65- bis 69-Jährige","8048",1037
2020,65,"65- bis 69-Jährige","8049",1024
2020,65,"65- bis 69-Jährige","8050",869
2020,65,"65- bis 69-Jährige","8051",915
2020,65,"65- bis 69-Jährige","8052",817
2020,65,"65- bis 69-Jährige","8053",568
2020,65,"65- bis 69-Jährige","8055",690
2020,65,"65- bis 69-Jährige","8057",776
2020,65,"65- bis 69-Jährige","8064",172
2020,65,"65- bis 69-Jährige","8142",1
2020,70,"70- bis 74-Jährige","8001",261
2020,70,"70- bis 74-Jährige","8002",322
2020,70,"70- bis 74-Jährige","8003",497
2020,70,"70- bis 74-Jährige","8004",647
2020,70,"70- bis 74-Jährige","8005",314
2020,70,"70- bis 74-Jährige","8006",619
2020,70,"70- bis 74-Jährige","8008",667
2020,70,"70- bis 74-Jährige","8032",727
2020,70,"70- bis 74-Jährige","8037",446
2020,70,"70- bis 74-Jährige","8038",608
2020,70,"70- bis 74-Jährige","8041",225
2020,70,"70- bis 74-Jährige","8044",401
2020,70,"70- bis 74-Jährige","8045",343
2020,70,"70- bis 74-Jährige","8046",842
2020,70,"70- bis 74-Jährige","8047",855
2020,70,"70- bis 74-Jährige","8048",930
2020,70,"70- bis 74-Jährige","8049",979
2020,70,"70- bis 74-Jährige","8050",723
2020,70,"70- bis 74-Jährige","8051",761
2020,70,"70- bis 74-Jährige","8052",671
2020,70,"70- bis 74-Jährige","8053",549
2020,70,"70- bis 74-Jährige","8055",592
2020,70,"70- bis 74-Jährige","8057",670
2020,70,"70- bis 74-Jährige","8064",143
2020,70,"70- bis 74-Jährige","8142",1
2020,70,"70- bis 74-Jährige","8143",1
2020,70,"70- bis 74-Jährige","9999",1
2020,75,"75- bis 79-Jährige","8001",266
2020,75,"75- bis 79-Jährige","8002",246
2020,75,"75- bis 79-Jährige","8003",353
2020,75,"75- bis 79-Jährige","8004",455
2020,75,"75- bis 79-Jährige","8005",224
2020,75,"75- bis 79-Jährige","8006",551
2020,75,"75- bis 79-Jährige","8008",523
2020,75,"75- bis 79-Jährige","8032",633
2020,75,"75- bis 79-Jährige","8037",360
2020,75,"75- bis 79-Jährige","8038",602
2020,75,"75- bis 79-Jährige","8041",212
2020,75,"75- bis 79-Jährige","8044",422
2020,75,"75- bis 79-Jährige","8045",277
2020,75,"75- bis 79-Jährige","8046",743
2020,75,"75- bis 79-Jährige","8047",657
2020,75,"75- bis 79-Jährige","8048",842
2020,75,"75- bis 79-Jährige","8049",940
2020,75,"75- bis 79-Jährige","8050",623
2020,75,"75- bis 79-Jährige","8051",631
2020,75,"75- bis 79-Jährige","8052",612
2020,75,"75- bis 79-Jährige","8053",667
2020,75,"75- bis 79-Jährige","8055",556
2020,75,"75- bis 79-Jährige","8057",586
2020,75,"75- bis 79-Jährige","8064",148
2020,80,"80- bis 84-Jährige","8001",139
2020,80,"80- bis 84-Jährige","8002",170
2020,80,"80- bis 84-Jährige","8003",214
2020,80,"80- bis 84-Jährige","8004",301
2020,80,"80- bis 84-Jährige","8005",123
2020,80,"80- bis 84-Jährige","8006",343
2020,80,"80- bis 84-Jährige","8008",389
2020,80,"80- bis 84-Jährige","8032",460
2020,80,"80- bis 84-Jährige","8037",265
2020,80,"80- bis 84-Jährige","8038",441
2020,80,"80- bis 84-Jährige","8041",158
2020,80,"80- bis 84-Jährige","8044",293
2020,80,"80- bis 84-Jährige","8045",232
2020,80,"80- bis 84-Jährige","8046",582
2020,80,"80- bis 84-Jährige","8047",575
2020,80,"80- bis 84-Jährige","8048",689
2020,80,"80- bis 84-Jährige","8049",701
2020,80,"80- bis 84-Jährige","8050",486
2020,80,"80- bis 84-Jährige","8051",547
2020,80,"80- bis 84-Jährige","8052",407
2020,80,"80- bis 84-Jährige","8053",467
2020,80,"80- bis 84-Jährige","8055",441
2020,80,"80- bis 84-Jährige","8057",382
2020,80,"80- bis 84-Jährige","8064",90
2020,85,"85- bis 89-Jährige","8001",70
2020,85,"85- bis 89-Jährige","8002",141
2020,85,"85- bis 89-Jährige","8003",154
2020,85,"85- bis 89-Jährige","8004",204
2020,85,"85- bis 89-Jährige","8005",91
2020,85,"85- bis 89-Jährige","8006",251
2020,85,"85- bis 89-Jährige","8008",224
2020,85,"85- bis 89-Jährige","8032",346
2020,85,"85- bis 89-Jährige","8037",229
2020,85,"85- bis 89-Jährige","8038",390
2020,85,"85- bis 89-Jährige","8041",120
2020,85,"85- bis 89-Jährige","8044",170
2020,85,"85- bis 89-Jährige","8045",147
2020,85,"85- bis 89-Jährige","8046",409
2020,85,"85- bis 89-Jährige","8047",428
2020,85,"85- bis 89-Jährige","8048",501
2020,85,"85- bis 89-Jährige","8049",526
2020,85,"85- bis 89-Jährige","8050",371
2020,85,"85- bis 89-Jährige","8051",407
2020,85,"85- bis 89-Jährige","8052",278
2020,85,"85- bis 89-Jährige","8053",363
2020,85,"85- bis 89-Jährige","8055",375
2020,85,"85- bis 89-Jährige","8057",311
2020,85,"85- bis 89-Jährige","8064",75
2020,90,"90- bis 94-Jährige","8001",46
2020,90,"90- bis 94-Jährige","8002",86
2020,90,"90- bis 94-Jährige","8003",62
2020,90,"90- bis 94-Jährige","8004",111
2020,90,"90- bis 94-Jährige","8005",55
2020,90,"90- bis 94-Jährige","8006",133
2020,90,"90- bis 94-Jährige","8008",117
2020,90,"90- bis 94-Jährige","8032",193
2020,90,"90- bis 94-Jährige","8037",156
2020,90,"90- bis 94-Jährige","8038",226
2020,90,"90- bis 94-Jährige","8041",71
2020,90,"90- bis 94-Jährige","8044",78
2020,90,"90- bis 94-Jährige","8045",77
2020,90,"90- bis 94-Jährige","8046",171
2020,90,"90- bis 94-Jährige","8047",204
2020,90,"90- bis 94-Jährige","8048",213
2020,90,"90- bis 94-Jährige","8049",267
2020,90,"90- bis 94-Jährige","8050",208
2020,90,"90- bis 94-Jährige","8051",230
2020,90,"90- bis 94-Jährige","8052",134
2020,90,"90- bis 94-Jährige","8053",190
2020,90,"90- bis 94-Jährige","8055",238
2020,90,"90- bis 94-Jährige","8057",136
2020,90,"90- bis 94-Jährige","8064",41
2020,95,"95- bis 99-Jährige","8001",16
2020,95,"95- bis 99-Jährige","8002",24
2020,95,"95- bis 99-Jährige","8003",24
2020,95,"95- bis 99-Jährige","8004",32
2020,95,"95- bis 99-Jährige","8005",9
2020,95,"95- bis 99-Jährige","8006",38
2020,95,"95- bis 99-Jährige","8008",38
2020,95,"95- bis 99-Jährige","8032",54
2020,95,"95- bis 99-Jährige","8037",44
2020,95,"95- bis 99-Jährige","8038",78
2020,95,"95- bis 99-Jährige","8041",15
2020,95,"95- bis 99-Jährige","8044",24
2020,95,"95- bis 99-Jährige","8045",21
2020,95,"95- bis 99-Jährige","8046",30
2020,95,"95- bis 99-Jährige","8047",63
2020,95,"95- bis 99-Jährige","8048",44
2020,95,"95- bis 99-Jährige","8049",79
2020,95,"95- bis 99-Jährige","8050",62
2020,95,"95- bis 99-Jährige","8051",54
2020,95,"95- bis 99-Jährige","8052",8
2020,95,"95- bis 99-Jährige","8053",64
2020,95,"95- bis 99-Jährige","8055",66
2020,95,"95- bis 99-Jährige","8057",39
2020,95,"95- bis 99-Jährige","8064",9
2020,100,"100-Jährige und Ältere","8001",1
2020,100,"100-Jährige und Ältere","8002",4
2020,100,"100-Jährige und Ältere","8003",3
2020,100,"100-Jährige und Ältere","8004",4
2020,100,"100-Jährige und Ältere","8006",6
2020,100,"100-Jährige und Ältere","8008",10
2020,100,"100-Jährige und Ältere","8032",7
2020,100,"100-Jährige und Ältere","8037",8
2020,100,"100-Jährige und Ältere","8038",10
2020,100,"100-Jährige und Ältere","8041",1
2020,100,"100-Jährige und Ältere","8045",4
2020,100,"100-Jährige und Ältere","8046",6
2020,100,"100-Jährige und Ältere","8047",4
2020,100,"100-Jährige und Ältere","8048",1
2020,100,"100-Jährige und Ältere","8049",6
2020,100,"100-Jährige und Ältere","8050",4
2020,100,"100-Jährige und Ältere","8051",5
2020,100,"100-Jährige und Ältere","8053",11
2020,100,"100-Jährige und Ältere","8055",12
2020,100,"100-Jährige und Ältere","8057",9
2021,0,"0- bis 4-Jährige","8001",135
2021,0,"0- bis 4-Jährige","8002",630
2021,0,"0- bis 4-Jährige","8003",1032
2021,0,"0- bis 4-Jährige","8004",1071
2021,0,"0- bis 4-Jährige","8005",721
2021,0,"0- bis 4-Jährige","8006",899
2021,0,"0- bis 4-Jährige","8008",877
2021,0,"0- bis 4-Jährige","8032",899
2021,0,"0- bis 4-Jährige","8037",890
2021,0,"0- bis 4-Jährige","8038",1095
2021,0,"0- bis 4-Jährige","8041",628
2021,0,"0- bis 4-Jährige","8044",485
2021,0,"0- bis 4-Jährige","8045",535
2021,0,"0- bis 4-Jährige","8046",1452
2021,0,"0- bis 4-Jährige","8047",1363
2021,0,"0- bis 4-Jährige","8048",1630
2021,0,"0- bis 4-Jährige","8049",1302
2021,0,"0- bis 4-Jährige","8050",1613
2021,0,"0- bis 4-Jährige","8051",1281
2021,0,"0- bis 4-Jährige","8052",1123
2021,0,"0- bis 4-Jährige","8053",553
2021,0,"0- bis 4-Jährige","8055",945
2021,0,"0- bis 4-Jährige","8057",1217
2021,0,"0- bis 4-Jährige","8064",161
2021,5,"5- bis 9-Jährige","8001",130
